Thermal comfort,Age,Sex,Thermal preference,Thermal sensation,Air temperature (C)
5.0,90.0,0.0,1.0,0.0,21.3
5.0,90.0,1.0,1.0,0.0,21.8
5.0,55.0,0.0,1.0,0.0,21.8
3.0,90.0,0.0,2.0,-1.0,21.5
5.0,90.0,1.0,1.0,0.0,21.8
3.0,90.0,0.0,0.0,1.0,20.1
5.0,90.0,0.0,1.0,0.0,21.3
5.0,90.0,1.0,1.0,0.0,21.8
3.0,90.0,1.0,2.0,-1.0,21.8
3.0,80.0,0.0,2.0,-1.0,22.3
5.0,80.0,0.0,1.0,1.0,22.3
5.0,80.0,1.0,1.0,0.0,22.2
3.0,95.0,1.0,2.0,-1.0,22.2
5.0,70.0,0.0,0.0,1.0,22.9
5.0,90.0,0.0,1.0,0.0,21.2
5.0,55.0,0.0,2.0,0.0,20.2
5.0,80.0,0.0,1.0,0.0,21.3
5.0,90.0,0.0,1.0,0.0,21.4
5.0,90.0,0.0,1.0,0.0,21.6
5.0,55.0,0.0,1.0,0.0,21.5
5.0,90.0,0.0,2.0,0.0,21.8
5.0,80.0,0.0,1.0,0.0,21.5
5.0,90.0,0.0,1.0,0.0,21.6
5.0,70.0,0.0,1.0,0.0,21.7
3.0,55.0,0.0,2.0,-1.0,19.8
5.0,70.0,0.0,1.0,0.0,19.7
3.0,55.0,0.0,2.0,-2.0,19.7
5.0,80.0,1.0,1.0,0.0,20.9
5.0,90.0,1.0,1.0,0.0,21.3
5.0,80.0,0.0,1.0,0.0,21.3
5.0,35.0,0.0,1.0,1.0,21.9
5.0,90.0,0.0,1.0,0.0,21.7
5.0,70.0,0.0,1.0,0.0,21.8
5.0,90.0,0.0,1.0,0.0,21.8
5.0,80.0,1.0,1.0,0.0,21.9
5.0,70.0,0.0,1.0,1.0,22.0
5.0,55.0,0.0,1.0,0.0,22.0
5.0,80.0,0.0,1.0,1.0,22.0
5.0,70.0,0.0,1.0,0.0,21.5
5.0,90.0,0.0,1.0,0.0,22.4
5.0,80.0,1.0,1.0,0.0,22.1
5.0,80.0,0.0,1.0,0.0,22.0
5.0,35.0,0.0,1.0,1.0,20.7
5.0,55.0,0.0,1.0,0.0,20.8
5.0,33.0,1.0,0.0,-1.0,23.8
5.0,32.0,0.0,1.0,1.0,24.1
6.0,37.0,1.0,1.0,-1.0,23.9
5.0,35.0,0.0,1.0,0.0,23.1
3.0,49.0,0.0,2.0,-1.0,23.0
5.0,39.0,0.0,1.0,0.0,23.1
6.0,53.0,1.0,1.0,-2.0,22.9
4.0,38.0,1.0,0.0,1.0,24.2
5.0,35.0,0.0,2.0,-1.0,22.6
5.0,40.0,0.0,1.0,-1.0,22.7
4.0,38.0,1.0,1.0,0.0,24.7
6.0,38.0,0.0,1.0,-1.0,24.3
3.0,36.0,0.0,2.0,-1.0,24.1
4.0,53.0,1.0,2.0,-1.0,23.8
3.0,50.0,1.0,0.0,1.0,23.7
6.0,43.0,1.0,1.0,0.0,23.6
5.0,45.0,0.0,1.0,-1.0,23.7
5.0,53.0,1.0,0.0,1.0,23.7
4.0,35.0,0.0,1.0,-1.0,23.8
4.0,42.0,1.0,1.0,0.0,22.9
6.0,47.0,0.0,1.0,-1.0,23.7
5.0,57.0,1.0,1.0,0.0,22.8
6.0,50.0,1.0,1.0,-1.0,22.9
4.0,40.0,1.0,1.0,-1.0,23.1
3.0,47.0,1.0,2.0,-1.0,23.3
6.0,47.0,1.0,1.0,0.0,23.5
6.0,43.0,1.0,1.0,0.0,22.9
5.0,33.0,0.0,2.0,-1.0,23.1
5.0,45.0,0.0,2.0,-1.0,23.5
5.0,37.0,0.0,0.0,0.0,24.3
4.0,63.0,0.0,1.0,-1.0,23.5
5.0,36.0,1.0,2.0,-2.0,22.2
3.0,39.0,0.0,2.0,-2.0,21.5
5.0,29.0,1.0,1.0,0.0,22.5
5.0,38.0,1.0,1.0,-1.0,23.6
5.0,55.0,1.0,2.0,-1.0,21.9
4.0,45.0,0.0,1.0,1.0,23.6
4.0,43.0,1.0,2.0,-2.0,21.6
6.0,46.0,1.0,1.0,-1.0,22.6
5.0,37.0,1.0,1.0,-1.0,23.4
6.0,40.0,1.0,1.0,-1.0,24.5
4.0,45.0,0.0,1.0,-1.0,23.3
3.0,36.0,1.0,0.0,1.0,25.3
4.0,44.0,0.0,2.0,-1.0,23.0
6.0,37.0,0.0,1.0,-2.0,23.7
5.0,25.0,0.0,1.0,-1.0,23.5
5.0,40.0,0.0,1.0,0.0,23.6
6.0,59.0,1.0,1.0,0.0,24.0
6.0,37.0,0.0,1.0,-2.0,22.7
6.0,46.0,1.0,1.0,0.0,21.9
5.0,27.0,0.0,1.0,-2.0,21.2
6.0,42.0,1.0,1.0,-1.0,21.8
5.0,47.0,0.0,1.0,0.0,23.5
6.0,36.0,0.0,1.0,-2.0,23.2
5.0,24.0,1.0,1.0,-1.0,22.5
6.0,41.0,1.0,1.0,0.0,23.5
3.0,55.0,1.0,0.0,2.0,23.9
3.0,38.0,0.0,0.0,1.0,24.0
4.0,46.0,0.0,1.0,-1.0,24.4
3.0,38.0,0.0,2.0,-2.0,23.9
3.0,43.0,0.0,2.0,-2.0,24.0
6.0,47.0,1.0,1.0,-2.0,21.6
6.0,44.0,1.0,1.0,-1.0,22.6
2.0,37.0,0.0,1.0,-2.0,24.0
4.0,58.0,1.0,1.0,0.0,22.9
4.0,34.0,0.0,1.0,0.0,23.4
5.0,34.0,0.0,1.0,-1.0,23.1
3.0,36.0,0.0,2.0,-2.0,23.7
5.0,40.0,0.0,1.0,-1.0,22.9
6.0,38.0,0.0,1.0,-1.0,23.4
4.0,44.0,1.0,2.0,-3.0,22.6
5.0,51.0,1.0,1.0,-1.0,22.9
6.0,49.0,1.0,1.0,0.0,24.2
6.0,40.0,1.0,1.0,0.0,22.6
6.0,33.0,1.0,1.0,-1.0,23.1
3.0,32.0,1.0,0.0,-1.0,23.4
5.0,22.0,0.0,1.0,-1.0,23.5
5.0,40.0,1.0,1.0,-3.0,23.4
6.0,52.0,1.0,1.0,-1.0,21.7
5.0,39.0,0.0,1.0,-1.0,23.1
5.0,39.0,1.0,0.0,-1.0,22.2
3.0,41.0,0.0,2.0,-3.0,22.4
4.0,49.0,1.0,1.0,0.0,22.9
4.0,40.0,1.0,0.0,-1.0,23.0
4.0,35.0,0.0,0.0,-1.0,22.8
5.0,51.0,1.0,1.0,1.0,22.1
5.0,46.0,1.0,1.0,0.0,23.1
5.0,48.0,1.0,1.0,-1.0,22.3
4.0,54.0,1.0,1.0,-1.0,22.9
6.0,38.0,1.0,1.0,-1.0,22.4
4.0,46.0,1.0,0.0,-1.0,21.7
5.0,43.0,0.0,1.0,0.0,22.8
6.0,51.0,1.0,1.0,0.0,22.2
6.0,27.0,0.0,1.0,0.0,23.0
5.0,48.0,0.0,2.0,0.0,22.8
5.0,51.0,1.0,1.0,-1.0,22.5
5.0,32.0,0.0,1.0,-1.0,23.2
4.0,50.0,0.0,2.0,-1.0,22.9
6.0,39.0,0.0,1.0,-1.0,21.7
6.0,35.0,1.0,1.0,-1.0,22.2
4.0,44.0,1.0,1.0,-2.0,23.2
4.0,41.0,0.0,2.0,-1.0,22.4
5.0,49.0,1.0,1.0,-1.0,22.6
5.0,50.0,1.0,1.0,-2.0,22.6
6.0,52.0,1.0,1.0,0.0,22.9
4.0,42.0,1.0,1.0,-1.0,23.0
3.0,43.0,1.0,0.0,1.0,23.3
5.0,47.0,1.0,1.0,-1.0,22.4
5.0,34.0,1.0,1.0,0.0,22.6
5.0,29.0,1.0,1.0,-1.0,22.9
4.0,45.0,1.0,1.0,-1.0,22.9
3.0,39.0,0.0,2.0,-2.0,23.2
3.0,37.0,1.0,2.0,-2.0,23.3
6.0,44.0,1.0,1.0,-1.0,21.7
3.0,39.0,1.0,2.0,-1.0,22.6
5.0,49.0,1.0,1.0,-1.0,22.4
2.0,47.0,0.0,0.0,2.0,23.4
4.0,46.0,1.0,0.0,0.0,23.2
5.0,40.0,1.0,1.0,-1.0,23.8
5.0,36.0,0.0,0.0,0.0,24.1
4.0,35.0,0.0,1.0,1.0,24.8
4.0,33.0,0.0,1.0,0.0,24.2
4.0,31.0,0.0,0.0,1.0,24.5
5.0,41.0,0.0,1.0,-1.0,24.3
5.0,44.0,0.0,1.0,-1.0,23.8
5.0,32.0,0.0,1.0,0.0,24.5
4.0,32.0,1.0,1.0,-1.0,24.2
3.0,31.0,0.0,0.0,1.0,24.1
5.0,41.0,1.0,1.0,0.0,24.9
6.0,55.0,1.0,1.0,-2.0,24.5
5.0,32.0,0.0,0.0,0.0,24.1
6.0,45.0,1.0,1.0,0.0,24.4
3.0,27.0,1.0,2.0,-2.0,23.8
3.0,37.0,1.0,2.0,-2.0,21.7
5.0,41.0,1.0,1.0,-1.0,23.8
6.0,35.0,1.0,1.0,0.0,24.3
5.0,47.0,1.0,1.0,0.0,24.2
4.0,42.0,1.0,0.0,1.0,23.5
4.0,44.0,0.0,0.0,0.0,23.8
4.0,55.0,0.0,1.0,-1.0,23.7
3.0,44.0,1.0,0.0,2.0,23.9
4.0,44.0,0.0,2.0,-2.0,24.2
4.0,49.0,0.0,0.0,-1.0,24.1
6.0,48.0,0.0,1.0,-2.0,24.2
5.0,36.0,0.0,1.0,0.0,23.7
2.0,44.0,0.0,0.0,2.0,24.2
3.0,32.0,0.0,1.0,-1.0,24.1
3.0,41.0,1.0,0.0,0.0,23.3
5.0,46.0,1.0,1.0,0.0,24.1
5.0,42.0,0.0,0.0,1.0,24.2
3.0,54.0,0.0,0.0,0.0,24.4
6.0,50.0,0.0,1.0,-2.0,24.0
6.0,59.0,1.0,1.0,-2.0,22.7
4.0,34.0,1.0,1.0,-1.0,23.8
3.0,49.0,0.0,2.0,-2.0,24.1
3.0,36.0,0.0,1.0,0.0,24.1
4.0,41.0,1.0,2.0,-1.0,24.4
5.0,44.0,1.0,1.0,-1.0,25.1
2.0,47.0,0.0,0.0,1.0,25.7
4.0,49.0,0.0,0.0,-1.0,25.2
3.0,34.0,1.0,1.0,1.0,25.3
6.0,40.0,0.0,1.0,-1.0,23.9
3.0,50.0,0.0,1.0,1.0,24.7
4.0,50.0,1.0,1.0,1.0,23.5
4.0,49.0,1.0,1.0,-1.0,24.8
5.0,45.0,0.0,0.0,1.0,25.1
3.0,39.0,1.0,0.0,1.0,23.9
4.0,44.0,1.0,1.0,0.0,24.6
1.0,37.0,0.0,0.0,2.0,26.5
5.0,58.0,0.0,0.0,-1.0,25.2
5.0,45.0,0.0,1.0,-1.0,24.5
6.0,51.0,1.0,1.0,0.0,25.0
6.0,31.0,0.0,1.0,-1.0,25.1
3.0,40.0,0.0,0.0,0.0,26.0
4.0,53.0,1.0,0.0,1.0,23.9
3.0,43.0,1.0,0.0,1.0,25.4
5.0,52.0,1.0,1.0,0.0,25.2
6.0,30.0,0.0,1.0,-1.0,24.7
6.0,45.0,1.0,1.0,-1.0,25.6
5.0,38.0,0.0,0.0,0.0,25.8
1.0,39.0,0.0,0.0,2.0,25.7
5.0,59.0,0.0,1.0,-1.0,25.0
4.0,33.0,1.0,0.0,1.0,25.4
4.0,55.0,1.0,0.0,1.0,24.6
3.0,38.0,1.0,0.0,2.0,25.6
6.0,60.0,1.0,1.0,0.0,25.7
4.0,47.0,0.0,1.0,0.0,25.0
5.0,35.0,0.0,1.0,-2.0,24.1
3.0,41.0,1.0,0.0,0.0,24.8
5.0,36.0,1.0,2.0,-1.0,24.9
5.0,36.0,0.0,1.0,0.0,24.3
5.0,36.0,1.0,1.0,0.0,25.6
5.0,45.0,1.0,1.0,0.0,24.9
3.0,47.0,1.0,0.0,1.0,24.9
3.0,37.0,0.0,0.0,2.0,25.2
3.0,42.0,1.0,0.0,1.0,26.0
3.0,42.0,0.0,0.0,2.0,25.4
6.0,42.0,1.0,1.0,-2.0,23.4
5.0,46.0,1.0,0.0,-1.0,25.8
5.0,38.0,1.0,0.0,0.0,25.7
3.0,32.0,1.0,0.0,1.0,26.5
5.0,33.0,0.0,1.0,-1.0,23.8
3.0,36.0,1.0,0.0,2.0,23.8
4.0,34.0,1.0,1.0,0.0,23.3
6.0,35.0,0.0,1.0,-2.0,21.9
4.0,45.0,0.0,2.0,-2.0,21.9
5.0,38.0,0.0,1.0,-1.0,24.2
4.0,53.0,0.0,1.0,0.0,24.2
6.0,38.0,0.0,1.0,0.0,24.3
5.0,40.0,0.0,1.0,-1.0,23.1
5.0,56.0,0.0,1.0,-1.0,23.0
4.0,38.0,0.0,2.0,-2.0,23.5
6.0,52.0,0.0,1.0,-2.0,22.7
4.0,50.0,1.0,0.0,0.0,23.5
6.0,49.0,1.0,1.0,-1.0,23.7
5.0,34.0,0.0,1.0,-2.0,22.7
5.0,34.0,1.0,1.0,-1.0,23.6
6.0,40.0,0.0,1.0,-2.0,23.4
5.0,52.0,0.0,0.0,-1.0,23.6
3.0,43.0,1.0,1.0,-1.0,23.8
4.0,43.0,1.0,1.0,0.0,23.3
2.0,39.0,0.0,0.0,2.0,23.3
5.0,46.0,0.0,1.0,0.0,23.6
6.0,36.0,0.0,1.0,-1.0,22.9
3.0,55.0,1.0,2.0,-1.0,23.5
5.0,31.0,0.0,1.0,0.0,23.8
4.0,32.0,1.0,1.0,1.0,24.0
5.0,24.0,1.0,1.0,-1.0,23.1
5.0,45.0,1.0,1.0,-2.0,22.5
4.0,31.0,1.0,1.0,-1.0,23.4
5.0,36.0,1.0,0.0,1.0,24.7
6.0,32.0,0.0,1.0,0.0,23.6
5.0,39.0,0.0,0.0,-1.0,23.9
5.0,43.0,0.0,1.0,-2.0,23.5
2.0,42.0,0.0,0.0,2.0,25.1
2.0,32.0,1.0,2.0,-3.0,21.7
3.0,45.0,0.0,1.0,0.0,23.6
6.0,42.0,0.0,1.0,-1.0,23.2
6.0,32.0,1.0,1.0,-2.0,22.2
6.0,49.0,1.0,1.0,-2.0,23.7
5.0,30.0,0.0,1.0,0.0,24.3
5.0,45.0,0.0,1.0,-1.0,23.3
6.0,46.0,1.0,1.0,0.0,23.2
5.0,38.0,0.0,1.0,-2.0,23.2
5.0,41.0,0.0,1.0,0.0,22.7
5.0,36.0,0.0,1.0,-1.0,22.7
5.0,33.0,1.0,2.0,-3.0,22.7
5.0,36.0,1.0,2.0,-2.0,23.4
3.0,55.0,1.0,2.0,-2.0,23.3
5.0,52.0,1.0,1.0,-1.0,24.3
5.0,50.0,1.0,0.0,0.0,22.6
5.0,39.0,0.0,0.0,1.0,24.1
3.0,51.0,0.0,2.0,-2.0,23.4
5.0,54.0,1.0,1.0,0.0,22.7
2.0,30.0,0.0,2.0,-2.0,23.4
6.0,45.0,0.0,1.0,0.0,22.8
6.0,38.0,0.0,1.0,-1.0,23.7
6.0,50.0,1.0,1.0,0.0,23.6
3.0,52.0,0.0,0.0,1.0,22.9
2.0,42.0,0.0,2.0,-3.0,23.1
3.0,60.0,1.0,2.0,-2.0,22.6
6.0,24.0,0.0,1.0,0.0,22.9
2.0,28.0,0.0,1.0,-1.0,23.5
1.0,38.0,0.0,2.0,-3.0,23.3
6.0,48.0,1.0,1.0,0.0,23.2
5.0,35.0,0.0,1.0,-1.0,22.4
6.0,42.0,0.0,1.0,-1.0,23.3
4.0,44.0,1.0,1.0,-1.0,23.1
5.0,55.0,1.0,1.0,-2.0,23.4
3.0,37.0,0.0,0.0,1.0,24.0
5.0,33.0,0.0,2.0,-3.0,22.3
6.0,32.0,0.0,1.0,-1.0,22.9
5.0,31.0,1.0,1.0,-1.0,22.5
1.0,52.0,0.0,2.0,-3.0,22.1
5.0,57.0,1.0,1.0,0.0,22.5
3.0,41.0,0.0,2.0,-2.0,22.4
5.0,37.0,0.0,1.0,0.0,23.0
5.0,47.0,1.0,1.0,-1.0,22.5
2.0,41.0,0.0,2.0,-1.0,23.0
6.0,35.0,1.0,1.0,-1.0,23.1
5.0,58.0,1.0,0.0,1.0,23.1
3.0,39.0,0.0,2.0,-1.0,23.1
5.0,33.0,1.0,0.0,2.0,26.4
1.0,38.0,0.0,0.0,3.0,26.4
5.0,28.0,0.0,1.0,1.0,26.3
1.0,35.0,0.0,0.0,3.0,26.4
1.0,34.0,0.0,0.0,3.0,26.7
5.0,38.0,0.0,0.0,1.0,24.6
3.0,20.0,0.0,0.0,1.0,25.2
4.0,45.0,1.0,0.0,1.0,25.1
2.0,37.0,0.0,0.0,1.0,25.0
5.0,28.0,0.0,0.0,1.0,25.5
5.0,34.0,0.0,0.0,1.0,25.7
3.0,36.0,0.0,0.0,2.0,26.1
1.0,51.0,1.0,0.0,-2.0,26.2
2.0,42.0,0.0,0.0,2.0,26.3
5.0,31.0,0.0,0.0,1.0,26.6
3.0,30.0,0.0,0.0,1.0,26.5
5.0,26.0,0.0,0.0,1.0,26.3
2.0,39.0,1.0,0.0,2.0,27.1
4.0,32.0,1.0,0.0,1.0,26.8
5.0,36.0,0.0,0.0,1.0,26.8
4.0,29.0,1.0,0.0,-1.0,26.5
5.0,41.0,1.0,0.0,1.0,26.7
5.0,16.0,0.0,0.0,1.0,26.6
2.0,34.0,0.0,0.0,1.0,26.7
3.0,26.0,1.0,0.0,2.0,26.5
3.0,29.0,0.0,0.0,2.0,26.9
3.0,36.0,1.0,0.0,1.0,26.9
2.0,40.0,1.0,0.0,2.0,27.5
4.0,19.0,1.0,0.0,1.0,27.5
4.0,33.0,1.0,0.0,2.0,27.2
3.0,35.0,1.0,0.0,2.0,26.2
5.0,34.0,0.0,1.0,-1.0,23.3
6.0,48.0,1.0,1.0,0.0,22.4
3.0,40.0,0.0,2.0,-3.0,22.1
4.0,45.0,1.0,1.0,-1.0,23.2
5.0,31.0,1.0,1.0,0.0,23.6
5.0,47.0,0.0,1.0,1.0,24.5
3.0,42.0,1.0,1.0,-1.0,24.5
5.0,47.0,1.0,1.0,0.0,24.5
4.0,42.0,0.0,1.0,-2.0,23.5
5.0,52.0,1.0,1.0,-1.0,23.3
4.0,54.0,1.0,2.0,-1.0,23.0
2.0,26.0,0.0,2.0,-2.0,23.3
5.0,25.0,1.0,1.0,1.0,24.1
6.0,25.0,0.0,1.0,-1.0,23.5
5.0,26.0,1.0,2.0,-1.0,23.7
4.0,27.0,0.0,2.0,-1.0,23.1
2.0,29.0,0.0,2.0,-3.0,23.2
2.0,26.0,0.0,2.0,-2.0,23.2
5.0,38.0,0.0,1.0,0.0,24.3
5.0,25.0,0.0,1.0,0.0,24.4
3.0,31.0,0.0,0.0,1.0,24.2
3.0,59.0,1.0,0.0,1.0,24.0
4.0,37.0,0.0,2.0,-2.0,23.7
5.0,35.0,1.0,1.0,0.0,24.4
6.0,37.0,1.0,1.0,0.0,24.4
6.0,65.0,0.0,1.0,-2.0,23.5
5.0,35.0,0.0,2.0,-2.0,23.5
6.0,35.0,0.0,1.0,-1.0,23.8
1.0,48.0,1.0,2.0,-2.0,23.9
5.0,37.0,0.0,1.0,0.0,23.4
5.0,49.0,0.0,1.0,1.0,23.1
5.0,58.0,1.0,1.0,-1.0,23.8
3.0,46.0,0.0,1.0,2.0,23.5
5.0,53.0,1.0,1.0,-1.0,23.1
6.0,39.0,0.0,1.0,0.0,23.4
5.0,47.0,1.0,1.0,1.0,24.2
5.0,42.0,1.0,1.0,0.0,22.7
6.0,53.0,0.0,1.0,0.0,23.9
6.0,30.0,0.0,1.0,-1.0,24.8
6.0,54.0,1.0,1.0,0.0,25.2
5.0,27.0,0.0,0.0,0.0,24.1
5.0,46.0,1.0,1.0,0.0,23.5
5.0,34.0,1.0,1.0,0.0,24.4
5.0,28.0,1.0,1.0,0.0,24.1
6.0,56.0,1.0,1.0,0.0,23.3
5.0,53.0,1.0,1.0,-1.0,24.3
5.0,45.0,1.0,1.0,-1.0,24.8
2.0,45.0,1.0,0.0,2.0,24.4
5.0,41.0,1.0,1.0,1.0,24.6
5.0,45.0,0.0,0.0,0.0,24.8
3.0,45.0,1.0,0.0,1.0,24.7
4.0,47.0,1.0,0.0,1.0,25.4
4.0,46.0,1.0,0.0,1.0,25.2
5.0,39.0,0.0,0.0,1.0,25.0
4.0,50.0,1.0,0.0,1.0,25.5
3.0,43.0,1.0,0.0,1.0,24.9
5.0,25.0,0.0,0.0,1.0,25.8
2.0,39.0,0.0,0.0,2.0,25.5
1.0,39.0,0.0,0.0,1.0,25.8
2.0,52.0,1.0,0.0,2.0,26.1
4.0,37.0,1.0,0.0,2.0,25.7
1.0,46.0,1.0,0.0,3.0,26.1
4.0,60.0,1.0,0.0,1.0,24.6
4.0,31.0,0.0,0.0,1.0,26.3
5.0,60.0,0.0,1.0,1.0,24.8
4.0,43.0,0.0,0.0,1.0,26.2
3.0,39.0,0.0,0.0,2.0,25.8
3.0,36.0,1.0,0.0,1.0,26.1
1.0,43.0,0.0,0.0,2.0,26.4
3.0,35.0,1.0,0.0,1.0,26.8
5.0,27.0,1.0,0.0,1.0,26.9
5.0,42.0,0.0,1.0,1.0,26.9
4.0,49.0,1.0,0.0,1.0,26.2
1.0,60.0,1.0,0.0,3.0,25.5
3.0,40.0,0.0,0.0,1.0,25.4
3.0,40.0,1.0,0.0,1.0,26.9
2.0,47.0,1.0,0.0,2.0,27.4
1.0,53.0,1.0,0.0,2.0,26.2
5.0,29.0,0.0,0.0,-1.0,25.9
1.0,52.0,0.0,0.0,3.0,25.8
6.0,35.0,0.0,1.0,-2.0,24.1
6.0,34.0,1.0,1.0,-1.0,23.8
2.0,49.0,1.0,0.0,1.0,23.3
5.0,43.0,1.0,0.0,1.0,22.5
5.0,33.0,1.0,1.0,-2.0,23.0
5.0,35.0,0.0,0.0,1.0,22.6
4.0,37.0,0.0,0.0,-1.0,24.1
5.0,45.0,1.0,1.0,1.0,23.9
6.0,40.0,0.0,1.0,0.0,22.7
5.0,49.0,1.0,1.0,0.0,24.2
5.0,41.0,0.0,1.0,0.0,22.0
3.0,37.0,1.0,0.0,1.0,24.9
3.0,39.0,0.0,2.0,-1.0,23.1
6.0,35.0,0.0,1.0,1.0,25.1
2.0,35.0,0.0,2.0,-3.0,23.8
5.0,38.0,1.0,0.0,2.0,25.0
4.0,43.0,1.0,0.0,1.0,24.7
6.0,37.0,0.0,1.0,0.0,22.9
6.0,47.0,1.0,0.0,2.0,24.4
5.0,46.0,1.0,0.0,0.0,23.9
5.0,38.0,0.0,1.0,0.0,23.6
5.0,45.0,1.0,1.0,0.0,24.0
5.0,47.0,1.0,1.0,-1.0,23.0
5.0,30.0,0.0,1.0,-2.0,23.1
4.0,36.0,0.0,1.0,-1.0,23.1
4.0,47.0,1.0,2.0,-2.0,22.3
3.0,55.0,1.0,0.0,0.0,23.5
5.0,47.0,0.0,1.0,-1.0,22.9
3.0,44.0,0.0,0.0,1.0,24.3
3.0,40.0,0.0,1.0,0.0,23.7
4.0,40.0,0.0,2.0,-1.0,23.3
5.0,35.0,1.0,1.0,0.0,23.1
5.0,47.0,0.0,0.0,1.0,24.7
6.0,37.0,0.0,1.0,-2.0,23.6
6.0,46.0,0.0,1.0,0.0,22.8
6.0,53.0,1.0,1.0,0.0,22.2
5.0,45.0,0.0,0.0,1.0,23.7
6.0,55.0,0.0,1.0,0.0,23.0
5.0,43.0,0.0,2.0,-1.0,22.7
5.0,42.0,0.0,1.0,-1.0,21.9
6.0,53.0,1.0,1.0,0.0,22.2
5.0,43.0,1.0,1.0,-1.0,22.8
5.0,50.0,0.0,0.0,1.0,23.7
4.0,31.0,0.0,2.0,-1.0,23.5
3.0,35.0,0.0,2.0,-2.0,22.6
6.0,48.0,0.0,1.0,-1.0,23.2
3.0,32.0,0.0,0.0,1.0,24.3
4.0,32.0,0.0,2.0,-1.0,23.7
5.0,36.0,0.0,1.0,-1.0,23.8
6.0,33.0,1.0,1.0,1.0,23.1
6.0,37.0,1.0,1.0,0.0,23.3
5.0,35.0,0.0,1.0,0.0,22.9
4.0,39.0,0.0,1.0,-1.0,22.9
5.0,53.0,1.0,1.0,-1.0,23.0
5.0,38.0,1.0,0.0,1.0,22.8
3.0,33.0,0.0,0.0,1.0,23.1
5.0,40.0,0.0,1.0,0.0,22.5
4.0,37.0,0.0,1.0,0.0,22.5
5.0,54.0,1.0,1.0,0.0,22.6
2.0,50.0,1.0,2.0,-3.0,22.6
6.0,44.0,1.0,1.0,0.0,22.2
6.0,46.0,0.0,1.0,1.0,22.2
3.0,35.0,0.0,2.0,-1.0,21.9
6.0,42.0,1.0,1.0,0.0,22.5
1.0,47.0,0.0,2.0,-1.0,22.9
6.0,50.0,1.0,1.0,0.0,21.9
5.0,40.0,1.0,1.0,0.0,22.9
3.0,47.0,1.0,0.0,1.0,23.1
6.0,47.0,1.0,1.0,0.0,23.9
6.0,44.0,1.0,1.0,0.0,23.4
5.0,33.0,0.0,1.0,-1.0,22.9
2.0,45.0,0.0,2.0,-3.0,23.2
5.0,64.0,0.0,1.0,-1.0,22.8
5.0,36.0,1.0,0.0,1.0,22.7
5.0,39.0,0.0,2.0,-1.0,22.8
3.0,29.0,1.0,0.0,2.0,23.0
5.0,39.0,1.0,2.0,-1.0,22.6
5.0,55.0,1.0,1.0,-1.0,22.7
5.0,45.0,0.0,0.0,1.0,22.8
3.0,37.0,0.0,0.0,1.0,22.8
5.0,56.0,0.0,1.0,-1.0,22.7
6.0,41.0,1.0,1.0,-1.0,22.5
6.0,41.0,1.0,1.0,0.0,22.7
2.0,38.0,0.0,2.0,-3.0,23.2
6.0,43.0,0.0,1.0,0.0,23.0
3.0,44.0,0.0,2.0,-3.0,21.8
5.0,40.0,1.0,1.0,0.0,23.2
5.0,31.0,1.0,1.0,0.0,25.1
6.0,40.0,0.0,1.0,1.0,22.9
5.0,45.0,0.0,1.0,1.0,23.0
5.0,39.0,0.0,1.0,0.0,24.3
5.0,26.0,0.0,1.0,0.0,23.3
5.0,40.0,0.0,0.0,1.0,24.6
6.0,59.0,1.0,1.0,-1.0,23.1
6.0,38.0,0.0,1.0,-1.0,23.0
4.0,42.0,0.0,1.0,0.0,22.9
5.0,29.0,0.0,1.0,-1.0,21.7
4.0,43.0,1.0,1.0,0.0,22.1
5.0,48.0,0.0,1.0,0.0,22.9
6.0,38.0,1.0,1.0,1.0,24.1
5.0,25.0,1.0,0.0,0.0,24.3
6.0,42.0,1.0,1.0,0.0,23.5
4.0,56.0,1.0,1.0,0.0,21.2
6.0,46.0,0.0,1.0,-1.0,24.3
2.0,38.0,0.0,0.0,1.0,24.3
5.0,38.0,0.0,2.0,-1.0,23.2
5.0,35.0,0.0,2.0,-2.0,22.5
4.0,43.0,1.0,1.0,0.0,23.7
4.0,45.0,1.0,0.0,0.0,22.5
3.0,38.0,0.0,0.0,2.0,24.8
5.0,59.0,1.0,1.0,-2.0,23.3
4.0,34.0,0.0,0.0,1.0,23.0
4.0,35.0,0.0,1.0,0.0,24.2
6.0,42.0,0.0,1.0,-1.0,21.1
6.0,41.0,1.0,1.0,0.0,22.8
5.0,39.0,0.0,1.0,-1.0,23.3
4.0,45.0,1.0,1.0,1.0,23.7
4.0,52.0,1.0,1.0,0.0,23.3
5.0,49.0,1.0,1.0,0.0,22.8
5.0,41.0,1.0,1.0,0.0,21.6
3.0,33.0,1.0,0.0,1.0,24.1
5.0,41.0,1.0,1.0,0.0,24.3
1.0,56.0,1.0,0.0,2.0,23.4
6.0,53.0,1.0,1.0,-1.0,22.6
4.0,39.0,0.0,1.0,0.0,23.4
5.0,40.0,1.0,1.0,0.0,23.2
4.0,40.0,1.0,1.0,-1.0,23.2
5.0,47.0,1.0,1.0,0.0,23.5
5.0,49.0,1.0,1.0,1.0,24.0
5.0,39.0,1.0,2.0,-1.0,22.8
5.0,46.0,1.0,1.0,-1.0,22.9
3.0,43.0,0.0,0.0,1.0,23.1
6.0,52.0,1.0,1.0,0.0,23.3
5.0,42.0,0.0,0.0,0.0,23.1
